CODUSU,NRO_HOGAR,PONDERA,Parentesco,Sexo,Edad,Estado_Civil,Cobertura_Medica,Sabe_leer,Lugar_Nac,NIVEL_ED,Trabajo,CAT_OCUP,CAT_INAC,Y
309213,1,1278,1,1,80,4,1,1,3,6,1,2,0,5400
312119,1,1559,1,1,37,2,2,1,1,6,1,3,0,6500
312119,1,1559,2,2,40,2,2,1,1,6,1,3,0,6500
312119,1,1559,3,2,12,5,2,1,1,1,3,0,3,6500
310024,1,1213,1,2,73,4,1,1,1,4,3,0,1,900
310645,1,1390,1,1,51,1,4,1,1,3,1,2,0,4600
310645,1,1390,2,2,45,1,4,1,4,2,1,2,0,4600
310645,1,1390,3,1,20,5,4,1,1,3,1,3,0,4600
310645,1,1390,3,1,15,5,4,1,1,3,3,0,3,4600
310645,1,1390,3,2,1,5,1,3,1,7,4,0,5,4600
308850,1,1482,1,1,55,1,2,1,2,6,1,3,0,3310
308850,1,1482,2,2,49,1,4,1,1,4,1,2,0,3310
241588,1,1478,1,1,29,1,1,1,1,5,1,3,0,4500
241588,1,1478,2,2,29,1,1,1,1,6,1,3,0,4500
241588,1,1478,3,2,5,5,1,1,1,7,4,0,5,4500
185838,1,1798,1,1,47,3,4,1,1,4,1,2,0,11800
185838,1,1798,3,2,20,5,4,1,1,3,3,0,3,11800
185838,1,1798,3,1,23,5,1,1,1,5,1,3,0,11800
151473,1,1141,1,1,60,1,4,1,1,2,1,3,0,9720
151473,1,1141,2,2,60,1,1,1,3,6,1,3,0,9720
151473,1,1141,3,2,23,5,1,1,1,5,1,3,0,9720
151473,1,1141,7,2,82,4,1,1,2,2,3,0,1,9720
217513,1,1398,1,1,57,3,1,1,4,6,1,3,0,6500
211822,1,1298,1,1,39,1,1,1,1,5,1,3,0,13380
211822,1,1298,2,2,36,1,1,1,1,3,1,3,0,13380
211822,1,1298,3,2,16,5,1,1,1,3,3,0,3,13380
211822,1,1298,3,2,7,5,1,1,1,1,4,0,3,13380
211822,1,1298,3,2,6,5,1,1,1,1,4,0,3,13380
211822,1,1298,9,2,94,4,1,1,5,1,3,0,1,13380
170572,1,1239,1,2,82,4,12,1,3,1,3,0,1,800
224978,1,1259,1,2,79,4,1,1,1,2,3,0,1,1680
224978,1,1259,3,1,57,3,2,1,1,2,1,3,0,1680
305932,1,1458,1,1,81,2,1,1,5,3,3,0,1,4500
305932,1,1458,2,2,74,2,1,1,3,1,3,0,1,4500
305932,1,1458,3,1,39,5,1,1,1,4,1,3,0,4500
301009,1,1464,1,1,62,2,1,1,1,2,3,0,1,4000
301009,1,1464,2,2,57,2,1,1,1,3,3,0,4,4000
301876,1,1521,1,1,28,2,1,1,1,5,1,3,0,4200
301876,1,1521,2,2,30,2,1,1,1,6,3,0,4,4200
301876,1,1521,3,2,2,5,1,2,1,7,4,0,5,4200
310410,1,1166,1,1,82,2,1,1,1,6,3,0,1,4600
310410,1,1166,2,2,82,2,1,1,3,2,3,0,1,4600
307527,1,1587,1,1,49,2,4,1,1,4,1,3,0,3000
307527,1,1587,2,2,48,2,4,1,1,4,1,1,0,3000
307527,1,1587,3,1,15,5,4,1,1,3,3,0,3,3000
307527,1,1587,3,2,4,5,4,2,1,7,4,0,5,3000
311994,1,1576,1,1,35,2,4,1,1,5,1,3,0,2500
311994,1,1576,2,2,32,2,1,1,1,5,3,0,4,2500
311994,1,1576,3,2,8,5,1,2,1,1,4,0,6,2500
311994,1,1576,3,1,5,5,1,2,1,7,4,0,5,2500
306957,1,1420,1,1,76,4,1,1,1,2,3,0,1,8000
306957,1,1420,3,2,34,5,1,2,1,1,3,0,3,8000
309669,1,1239,1,2,80,4,1,1,1,1,3,0,1,860
307647,1,1691,1,1,39,2,4,1,1,3,1,2,0,2300
307647,1,1691,2,2,36,2,4,1,1,3,3,0,4,2300
307647,1,1691,3,2,3,5,4,2,1,7,4,0,5,2300
307647,1,1691,3,2,-1,5,4,3,1,7,4,0,5,2300
307647,1,1691,9,1,37,5,4,1,1,4,1,2,0,2300
310431,1,1239,1,2,65,3,1,1,1,5,2,3,0,600
200657,1,1186,1,2,79,3,1,1,1,6,3,0,1,2400
220548,1,1430,1,2,49,5,4,1,1,4,1,2,0,1000
231224,1,1179,1,1,65,5,1,1,1,2,3,0,1,3169
231224,1,1179,8,1,73,3,1,1,1,2,3,0,1,3169
281604,1,1513,1,1,58,3,1,1,1,4,1,3,0,10850
281604,1,1513,3,1,30,5,1,1,1,4,1,3,0,10850
125097,1,1070,1,2,57,4,1,1,1,5,1,3,0,8550
125097,1,1070,3,2,28,5,1,1,1,6,1,3,0,8550
125097,1,1070,3,2,20,5,1,1,1,4,3,0,7,8550
125097,1,1070,3,2,22,5,1,1,1,3,1,3,0,8550
262338,1,1944,1,1,45,2,1,1,1,5,1,3,0,21300
262338,1,1944,2,2,46,2,1,1,3,6,1,2,0,21300
262338,1,1944,3,1,20,5,1,1,1,5,2,3,0,21300
262338,1,1944,3,2,18,5,1,1,1,5,3,0,3,21300
262338,1,1944,3,1,4,5,2,1,1,7,4,0,5,21300
194842,1,1530,1,2,53,4,4,1,1,2,1,3,0,4150
194842,1,1530,3,1,24,5,4,1,1,2,1,3,0,4150
194842,1,1530,3,1,20,5,4,1,1,2,1,2,0,4150
194842,1,1530,3,1,19,5,4,1,1,1,1,3,0,4150
194842,1,1530,3,2,16,5,4,1,1,3,3,0,3,4150
243808,1,2032,1,1,39,1,4,1,1,1,1,2,0,1050
243808,1,2032,2,2,36,1,1,1,1,2,1,2,0,1050
243808,1,2032,3,1,15,5,1,1,1,3,3,0,3,1050
243808,1,2032,3,1,14,5,1,1,1,3,3,0,3,1050
282535,1,1760,1,1,51,2,1,1,1,3,2,2,0,6000
282535,1,1760,2,2,47,2,1,1,1,6,1,3,0,6000
282535,1,1760,3,2,24,5,1,1,1,5,3,0,3,6000
282535,1,1760,3,1,22,5,1,1,1,6,2,0,0,6000
282535,1,1760,3,1,17,5,1,1,1,3,3,0,3,6000
199565,1,1708,1,1,38,5,4,1,3,3,1,3,0,1144
199565,1,1708,3,1,12,5,4,1,1,3,3,0,3,1144
199565,1,1708,3,2,14,5,4,1,1,3,3,0,3,1144
199565,1,1708,9,2,24,5,4,1,3,3,1,3,0,1144
215023,1,1958,1,2,43,1,12,1,1,3,1,3,0,3600
215023,1,1958,3,2,6,5,12,1,1,1,4,0,3,3600
215023,1,1958,2,1,38,1,1,1,1,4,1,3,0,3600
302717,1,934,1,1,71,3,1,1,3,2,3,0,1,3800
302717,1,934,3,2,28,2,1,1,1,4,2,2,0,3800
302717,1,934,4,1,28,2,1,1,1,4,1,3,0,3800
302717,1,934,5,2,8,5,1,1,1,1,4,0,3,3800
302717,1,934,5,2,6,5,1,1,1,1,4,0,3,3800
302717,1,934,5,1,4,5,1,2,1,7,4,0,5,3800
306170,1,1255,1,2,47,3,1,1,2,5,1,3,0,1190
306170,1,1255,3,2,16,5,1,1,2,3,3,0,3,1190
306170,1,1255,5,1,-1,5,4,3,1,7,4,0,5,1190
302228,1,1288,1,1,54,2,1,1,1,2,3,0,1,2220
302228,1,1288,2,2,49,2,1,1,1,2,1,3,0,2220
302228,1,1288,3,2,26,5,1,1,1,5,1,3,0,2220
303029,1,1268,1,1,51,2,4,1,3,4,1,2,0,3580
303029,1,1268,2,2,47,2,4,1,2,4,1,3,0,3580
303029,1,1268,3,1,25,5,4,1,1,3,1,3,0,3580
303029,1,1268,3,2,23,5,1,1,1,4,3,0,4,3580
303029,1,1268,3,1,8,5,4,1,1,1,4,0,3,3580
306632,1,1125,1,1,64,2,1,1,2,2,3,0,1,1580
306632,1,1125,2,2,66,2,1,1,1,4,3,0,1,1580
301062,1,1014,1,2,28,1,1,1,1,3,1,3,0,2340
301062,1,1014,2,1,29,1,1,1,1,2,1,3,0,2340
301062,1,1014,3,2,8,5,1,1,1,1,4,0,3,2340
301062,1,1014,3,2,4,5,1,2,1,7,4,0,5,2340
301063,1,1352,1,2,49,2,1,1,2,6,1,3,0,4500
301063,1,1352,2,1,54,2,1,1,3,6,1,3,0,4500
310597,1,1192,1,1,56,2,1,1,1,3,1,2,0,2800
310597,1,1192,2,2,55,2,1,1,1,3,1,3,0,2800
310597,1,1192,3,2,19,5,1,1,1,5,2,3,0,2800
309185,1,1187,1,1,54,2,1,1,1,2,1,3,0,6006
309185,1,1187,2,2,54,2,1,1,1,4,1,3,0,6006
309185,1,1187,3,1,24,5,1,1,1,5,1,3,0,6006
309185,1,1187,3,2,22,5,1,1,1,5,2,3,0,6006
310647,1,1450,1,1,43,2,1,1,1,3,1,2,0,4000
310647,1,1450,2,2,39,2,4,1,1,6,1,4,0,4000
310647,1,1450,3,1,14,5,4,1,1,3,3,0,3,4000
310647,1,1450,3,2,12,5,4,1,1,3,3,0,3,4000
310647,1,1450,3,1,4,5,4,2,1,7,4,0,5,4000
312205,2,1240,1,2,57,3,4,1,3,3,1,3,0,1500
308987,1,1277,1,1,33,1,1,1,1,2,1,3,0,2400
308987,1,1277,2,2,29,1,1,1,1,2,1,3,0,2400
308987,1,1277,3,1,14,5,1,1,1,3,3,0,3,2400
308987,1,1277,3,2,9,5,1,1,1,1,4,0,3,2400
308987,1,1277,3,1,4,5,1,2,1,7,4,0,5,2400
258996,1,1214,1,2,57,1,12,2,4,1,3,0,7,1150
258996,1,1214,2,1,75,1,12,1,3,2,3,0,1,1150
218679,1,1124,1,2,69,2,1,1,3,2,1,3,0,1780
218679,1,1124,2,1,68,2,1,1,3,3,2,2,0,1780
200819,1,1504,1,1,46,5,1,1,1,5,1,3,0,2800
276363,1,1214,1,1,67,2,1,1,1,4,3,0,1,1900
276363,1,1214,2,2,63,2,1,1,1,4,3,0,1,1900
226803,1,1454,1,2,45,1,4,1,1,3,3,0,1,3950
226803,1,1454,3,1,16,5,4,1,1,3,1,3,0,3950
226803,1,1454,2,1,53,1,4,1,1,4,1,3,0,3950
148271,1,1367,1,2,53,2,4,1,3,1,1,3,0,13140
148271,1,1367,2,1,65,2,4,1,3,2,1,3,0,13140
148271,1,1367,3,2,33,2,1,1,3,3,3,0,4,13140
148271,1,1367,4,1,32,2,1,1,3,3,1,3,0,13140
148271,1,1367,3,1,16,5,4,1,3,3,1,3,0,13140
148271,1,1367,5,2,12,5,1,1,1,1,3,0,3,13140
148271,1,1367,5,1,14,5,1,1,1,1,1,3,0,13140
148271,1,1367,5,1,7,5,1,1,1,1,4,0,3,13140
148271,1,1367,5,1,2,5,1,2,1,7,4,0,5,13140
219437,1,1437,1,1,42,2,4,1,3,2,1,2,0,4280
219437,1,1437,2,2,46,2,4,1,1,4,1,3,0,4280
219437,1,1437,3,2,16,5,4,1,1,3,3,0,3,4280
219437,1,1437,3,2,7,5,4,1,1,1,4,0,3,4280
206643,1,1411,1,1,37,1,1,1,1,3,1,3,0,4100
206643,1,1411,2,2,30,1,1,1,1,2,1,3,0,4100
206643,1,1411,3,1,14,5,1,1,1,3,3,0,3,4100
206643,1,1411,3,2,12,5,4,1,1,3,3,0,3,4100
206643,1,1411,3,2,10,5,1,1,1,1,3,0,3,4100
242899,1,1102,1,1,74,2,1,1,1,5,3,0,1,2000
242899,1,1102,2,2,69,2,1,1,1,5,3,0,4,2000
249581,1,1102,1,1,71,2,1,1,1,5,1,3,0,4000
249581,1,1102,2,2,66,2,1,1,3,2,3,0,4,4000
142424,1,1437,1,1,46,2,1,1,1,5,1,3,0,6700
142424,1,1437,2,2,45,2,1,1,1,4,3,0,4,6700
142424,1,1437,3,2,17,5,1,1,1,3,3,0,3,6700
142424,1,1437,3,2,14,5,1,1,1,1,3,0,3,6700
304532,1,1330,1,2,52,3,1,1,2,6,1,3,0,3900
304532,1,1330,3,1,21,5,4,1,1,3,1,3,0,3900
304532,1,1330,3,2,24,5,4,1,1,5,2,0,0,3900
300922,1,1577,1,2,43,3,4,1,1,3,1,3,0,1020
300922,1,1577,3,1,15,5,4,1,1,3,3,0,3,1020
302486,1,1235,1,1,77,2,1,1,5,2,3,0,1,1726
302486,1,1235,2,2,75,2,1,1,1,2,3,0,1,1726
303162,1,1334,1,2,85,4,1,1,1,2,3,0,1,7900
303162,1,1334,3,1,54,3,1,1,1,4,1,3,0,7900
302163,1,1476,1,1,63,3,4,1,1,3,3,0,4,900
302163,1,1476,3,1,28,5,1,1,1,4,1,3,0,900
304629,1,1433,1,1,52,2,1,1,3,2,1,3,0,3200
304629,1,1433,2,2,51,2,1,1,1,2,1,3,0,3200
307167,1,1425,1,1,65,2,1,1,1,2,1,3,0,5906
307167,1,1425,2,2,66,2,1,1,5,2,3,0,1,5906
307167,1,1425,3,1,31,5,1,1,1,1,1,3,0,5906
307729,1,1754,1,1,45,1,4,1,1,4,1,2,0,3000
307729,1,1754,2,2,32,1,1,1,1,5,1,3,0,3000
307729,1,1754,3,1,2,5,1,2,1,7,4,0,5,3000
311103,1,1381,1,1,72,5,1,1,5,2,1,2,0,4470
309358,1,1520,1,1,39,2,1,1,1,3,1,3,0,7380
309358,1,1520,2,2,35,2,1,1,1,3,1,3,0,7380
309358,1,1520,3,1,12,5,1,1,1,1,3,0,3,7380
309358,1,1520,3,2,8,5,1,1,1,1,4,0,3,7380
309358,1,1520,7,2,68,3,1,1,1,4,3,0,1,7380
310086,1,1685,1,1,32,1,1,1,1,6,1,3,0,8700
310086,1,1685,2,2,33,1,1,1,1,6,1,3,0,8700
310086,1,1685,3,2,2,5,1,2,1,7,4,0,5,8700
312480,1,1597,1,1,48,2,2,1,1,3,1,2,0,0
312480,1,1597,2,2,48,2,2,1,1,3,3,0,4,0
312480,1,1597,3,2,13,5,2,1,1,3,3,0,3,0
312480,1,1597,3,2,11,5,2,1,1,1,3,0,3,0
201269,1,1679,1,1,46,2,1,1,1,4,1,3,0,12500
201269,1,1679,2,2,42,2,1,1,1,4,1,3,0,12500
201269,1,1679,3,2,4,5,1,2,1,7,4,0,5,12500
282067,1,1405,1,2,59,3,1,1,1,4,1,3,0,4500
157230,1,1229,1,1,79,2,1,1,1,4,3,0,1,2790
157230,1,1229,2,2,71,2,1,1,1,4,3,0,1,2790
168155,1,1225,1,2,86,4,1,1,5,2,3,0,1,6200
168155,1,1225,5,2,28,5,4,1,1,3,1,1,0,6200
168155,1,1225,5,1,26,5,4,1,1,3,1,1,0,6200
199704,1,1613,1,2,71,4,1,1,1,4,3,0,1,12540
199704,1,1613,3,1,39,5,1,1,1,4,1,3,0,12540
199704,1,1613,3,1,36,5,1,1,1,4,1,2,0,12540
199704,1,1613,3,2,27,5,4,1,1,4,2,3,0,12540
237659,1,1229,1,1,75,2,1,1,1,2,3,0,1,1780
237659,1,1229,2,2,72,2,1,1,1,4,3,0,1,1780
130492,1,1645,1,1,38,5,1,1,1,3,1,3,0,1600
155674,1,1422,1,1,47,2,1,1,1,4,1,3,0,4500
155674,1,1422,2,2,42,2,1,1,1,6,3,0,7,4500
155674,1,1422,3,2,13,5,1,1,1,3,3,0,3,4500
155674,1,1422,7,2,77,4,1,1,3,2,3,0,1,4500
229344,1,1234,1,2,21,5,1,1,1,5,1,3,0,4700
229344,1,1234,6,2,57,3,1,1,1,4,1,3,0,4700
240316,1,1457,1,2,47,5,1,1,1,3,1,3,0,4700
240316,1,1457,3,1,21,5,1,1,1,5,1,3,0,4700
253461,1,1376,1,1,28,1,1,1,1,6,1,3,0,4280
253461,1,1376,2,2,30,1,1,1,1,4,1,3,0,4280
253461,1,1376,3,2,6,5,1,1,1,7,4,0,3,4280
301292,1,1211,1,1,25,1,1,1,3,3,1,3,0,2800
301292,1,1211,2,2,21,1,4,1,3,3,3,0,4,2800
306299,1,1058,1,1,51,2,1,1,1,4,1,3,0,6400
306299,1,1058,2,2,51,2,1,1,3,2,3,0,4,6400
306299,1,1058,3,2,21,5,1,1,1,5,3,0,3,6400
306299,1,1058,3,2,19,5,1,1,1,5,3,0,3,6400
306299,1,1058,3,2,17,5,1,1,1,3,3,0,3,6400
301985,1,1451,1,1,46,3,1,1,1,3,1,3,0,3500
306542,1,1187,1,1,56,2,1,1,2,4,2,3,0,1600
306542,1,1187,2,2,50,2,1,1,3,3,1,3,0,1600
306542,1,1187,3,1,23,5,1,1,2,1,3,0,6,1600
306542,1,1187,3,2,20,5,1,1,2,5,3,0,3,1600
306217,1,1255,1,2,70,4,1,1,3,1,3,0,1,1890
306217,1,1255,3,2,42,3,4,1,2,6,2,3,0,1890
306217,1,1255,5,1,15,5,1,1,2,3,3,0,3,1890
302911,1,1486,1,1,42,1,4,1,4,2,1,3,0,3500
302911,1,1486,2,2,45,1,4,1,4,4,1,4,0,3500
302911,1,1486,3,2,19,5,4,1,1,5,3,0,3,3500
302911,1,1486,3,1,17,5,4,1,1,3,3,0,3,3500
310085,1,1351,1,2,29,5,4,1,2,6,1,3,0,1903
309226,1,1206,1,1,87,2,1,1,2,2,3,0,1,2700
309226,1,1206,2,2,87,2,1,1,3,1,3,0,1,2700
310750,1,1325,1,1,77,2,1,1,2,2,3,0,1,7300
310750,1,1325,2,2,74,2,1,1,2,2,3,0,1,7300
310750,1,1325,3,2,44,5,1,1,1,6,1,3,0,7300
311770,1,1490,1,1,61,2,1,1,3,1,1,3,0,5680
311770,1,1490,2,2,66,2,1,1,3,1,3,0,1,5680
311770,1,1490,3,1,30,5,1,1,1,4,1,3,0,5680
312046,1,1612,1,1,34,2,2,1,1,6,1,3,0,2500
312046,1,1612,2,2,36,2,2,1,1,6,3,0,4,2500
312046,1,1612,3,2,6,5,2,1,1,1,4,0,3,2500
312046,1,1612,3,1,4,5,2,2,1,7,4,0,5,2500
312046,1,1612,3,1,1,5,2,3,1,7,4,0,5,2500
309713,1,1545,1,2,32,5,1,1,2,6,1,3,0,4500
136354,1,1493,1,1,30,1,1,1,1,4,1,3,0,4600
136354,1,1493,2,2,29,1,1,1,1,5,2,2,0,4600
136354,1,1493,3,2,9,5,1,1,1,1,4,0,3,4600
136354,1,1493,3,1,-1,5,1,3,1,7,4,0,5,4600
140438,1,1332,1,2,88,4,1,1,5,1,3,0,1,1130
235577,1,1511,1,1,37,2,1,1,1,4,1,3,0,8000
235577,1,1511,2,2,28,2,1,1,3,6,1,3,0,8000
235577,1,1511,3,2,-1,5,1,3,3,7,4,0,5,8000
198094,1,1327,1,1,63,2,1,1,3,5,3,0,4,5700
198094,1,1327,2,2,65,2,1,1,1,6,3,0,1,5700
189683,1,1466,1,2,67,4,1,1,1,4,3,0,1,1800
167043,1,1466,1,2,38,3,1,1,1,6,1,3,0,1750
213540,1,1466,1,1,39,2,1,1,1,3,1,3,0,9100
213540,1,1466,2,2,40,2,1,1,1,3,3,0,4,9100
213540,1,1466,3,2,18,5,1,1,1,3,3,0,3,9100
213540,1,1466,3,2,16,5,1,1,1,3,3,0,3,9100
213540,1,1466,3,1,9,5,1,1,1,1,4,0,3,9100
213540,1,1466,3,1,8,5,1,1,1,1,4,0,3,9100
213540,1,1466,3,2,5,5,1,1,1,7,4,0,5,9100
262675,1,1589,1,1,46,1,1,1,1,2,1,3,0,2000
262675,1,1589,2,2,54,1,1,1,1,5,2,2,0,2000
262675,1,1589,3,1,20,5,1,1,1,5,2,3,0,2000
282493,1,1689,1,1,30,2,2,1,1,5,1,3,0,10900
282493,1,1689,2,2,36,2,2,1,1,4,1,3,0,10900
282493,1,1689,3,2,15,5,2,1,1,3,3,0,3,10900
274932,1,1425,1,1,63,2,4,1,1,2,1,3,0,4500
274932,1,1425,2,2,59,2,4,1,1,2,1,3,0,4500
217334,1,1764,1,1,32,2,1,1,3,4,1,3,0,2750
217334,1,1764,2,2,30,2,1,1,3,4,2,3,0,2750
302452,1,1681,1,1,50,2,1,1,1,4,1,2,0,5000
302452,1,1681,2,2,45,2,1,1,1,4,1,3,0,5000
302452,1,1681,3,2,13,5,1,1,1,3,3,0,3,5000
306382,1,1870,1,1,46,2,1,1,3,2,1,3,0,3580
306382,1,1870,2,2,46,2,1,1,1,4,3,0,4,3580
306382,1,1870,3,2,13,5,1,1,1,1,3,0,3,3580
303768,1,1687,1,1,56,2,1,1,1,4,1,3,0,6750
303768,1,1687,2,2,46,2,1,1,1,4,1,3,0,6750
303768,1,1687,3,2,19,5,1,1,1,4,2,0,0,6750
303768,1,1687,3,1,15,5,1,1,1,3,2,0,0,6750
306684,1,1427,1,2,73,4,1,1,1,2,3,0,1,3895
306684,1,1427,5,1,26,1,1,1,1,3,1,3,0,3895
306684,1,1427,5,2,20,1,1,1,1,4,3,0,4,3895
306684,1,1427,8,2,3,5,1,2,1,7,4,0,5,3895
306684,1,1427,3,1,51,2,1,1,1,2,3,0,1,3895
306684,1,1427,4,2,48,2,1,1,1,2,3,0,4,3895
302118,1,1928,1,1,46,2,1,1,1,4,2,3,0,6700
302118,1,1928,2,2,43,2,1,1,1,6,1,3,0,6700
302118,1,1928,3,1,9,5,1,1,1,1,4,0,3,6700
302118,1,1928,3,1,14,5,1,1,1,3,3,0,3,6700
301017,1,1455,1,2,57,3,1,1,3,3,1,2,0,2670
301017,1,1455,3,2,24,5,4,1,1,4,1,3,0,2670
301017,1,1455,3,1,13,5,4,1,1,1,3,0,3,2670
301017,1,1455,3,1,15,5,4,1,1,3,3,0,3,2670
301437,1,1718,1,1,49,2,4,1,3,3,1,3,0,2800
301437,1,1718,2,2,46,2,4,1,4,3,3,0,1,2800
301437,1,1718,6,1,81,2,1,1,3,1,3,0,7,2800
301437,1,1718,6,2,79,2,1,1,3,1,3,0,7,2800
305659,1,2180,1,2,47,1,1,1,1,3,1,3,0,11150
305659,1,2180,8,1,44,3,2,1,1,5,1,3,0,11150
305659,1,2180,2,1,43,1,1,1,3,2,1,3,0,11150
307990,1,1647,1,1,41,2,4,1,1,4,1,3,0,3400
307990,1,1647,2,2,41,2,4,1,1,4,1,2,0,3400
307990,1,1647,3,2,15,5,4,1,1,3,3,0,3,3400
309948,1,1476,1,1,48,2,1,1,3,4,1,3,0,7300
309948,1,1476,2,2,55,2,1,1,1,2,1,3,0,7300
309948,1,1476,3,1,22,5,1,1,1,4,1,3,0,7300
309948,1,1476,3,2,19,5,1,1,1,5,1,3,0,7300
308831,1,1130,1,2,69,3,1,1,1,2,3,0,1,2700
308831,1,1130,8,2,73,4,1,1,1,1,3,0,1,2700
312284,1,1698,1,1,47,2,1,1,1,4,1,3,0,3800
312284,1,1698,2,2,36,2,1,1,1,4,1,3,0,3800
312284,1,1698,3,1,15,5,1,1,1,3,3,0,3,3800
312284,1,1698,3,1,11,5,1,1,1,1,3,0,3,3800
310672,1,1410,1,1,21,1,4,1,1,4,1,2,0,4392
310672,1,1410,2,2,38,1,4,1,9,3,1,3,0,4392
310672,1,1410,3,1,13,5,4,1,9,3,3,0,3,4392
310672,1,1410,3,1,9,5,4,1,9,1,4,0,3,4392
310672,1,1410,3,2,11,5,4,1,9,1,3,0,3,4392
312746,1,1294,1,1,79,2,1,1,5,2,3,0,1,2700
312746,1,1294,2,2,63,2,1,1,5,4,3,0,1,2700
178325,1,1586,1,2,54,4,4,1,1,4,1,3,0,2700
178325,1,1586,3,1,30,5,1,1,1,4,1,3,0,2700
178325,1,1586,3,2,20,5,4,1,1,3,2,3,0,2700
196677,1,1465,1,2,57,3,4,1,1,5,1,2,0,600
254627,1,1465,1,2,61,3,1,1,1,2,1,2,0,690
166333,1,1457,1,1,64,2,1,1,5,1,1,2,0,6500
166333,1,1457,3,2,30,5,1,1,1,6,1,3,0,6500
166333,1,1457,3,2,24,5,1,1,1,5,1,3,0,6500
166333,1,1457,3,2,29,5,1,1,1,5,1,3,0,6500
166333,1,1457,3,2,59,2,1,1,3,1,3,0,4,6500
174435,1,1435,1,1,70,5,1,1,3,1,3,0,1,750
196611,1,1475,1,1,62,1,4,1,1,2,1,3,0,8320
196611,1,1475,2,2,51,1,1,1,1,4,1,3,0,8320
196611,1,1475,3,1,26,5,1,1,1,4,1,3,0,8320
196611,1,1475,3,1,24,5,1,1,1,3,1,3,0,8320
188035,1,1222,1,1,57,2,1,1,1,2,1,3,0,6600
188035,1,1222,2,2,56,2,1,1,1,4,3,0,4,6600
188035,1,1222,3,2,25,5,1,1,1,6,1,3,0,6600
198386,1,1196,1,1,65,2,1,1,1,4,1,1,0,7900
198386,1,1196,2,2,60,2,1,1,1,4,3,0,4,7900
198386,1,1196,3,1,20,5,1,1,1,3,1,3,0,7900
209396,1,1598,1,1,32,1,2,1,1,5,1,2,0,6300
209396,1,1598,2,2,32,1,2,1,1,6,1,2,0,6300
214107,1,1182,1,2,73,4,1,1,3,2,3,0,1,800
303685,1,1408,1,1,50,2,4,1,1,4,1,3,0,4500
303685,1,1408,2,2,45,2,4,1,1,2,3,0,4,4500
303685,1,1408,3,2,18,5,4,1,1,3,3,0,3,4500
303685,1,1408,3,2,20,5,4,1,1,5,3,0,3,4500
303685,1,1408,3,1,9,5,4,1,1,1,4,0,3,4500
300998,1,1725,1,1,39,2,1,1,1,2,1,3,0,7400
300998,1,1725,2,2,41,2,1,1,1,6,1,3,0,7400
300998,1,1725,3,1,2,5,1,2,3,7,4,0,5,7400
304812,1,1455,1,1,60,3,4,1,3,3,1,3,0,0
302392,1,1429,1,1,72,2,1,1,1,1,3,0,1,7785
302392,1,1429,2,2,65,2,1,1,1,4,3,0,1,7785
302392,1,1429,4,1,43,2,1,1,1,4,1,3,0,7785
302392,1,1429,3,2,43,2,1,1,1,4,3,0,4,7785
302392,1,1429,5,1,16,5,1,1,1,3,3,0,3,7785
302392,1,1429,5,2,13,5,1,1,1,3,3,0,3,7785
306453,1,1407,1,1,62,2,1,1,1,4,3,0,1,1690
306453,1,1407,2,2,62,2,1,1,1,4,3,0,1,1690
304163,1,1327,1,1,68,2,1,1,5,2,3,0,1,8105
304163,1,1327,2,2,65,2,1,1,3,2,3,0,1,8105
304163,1,1327,3,1,39,5,1,1,1,4,1,3,0,8105
304163,1,1327,3,2,25,5,1,1,1,4,1,3,0,8105
306251,1,1289,1,2,74,4,1,1,3,1,3,0,1,1290
304215,1,1385,1,1,52,2,1,1,1,3,1,3,0,1400
304215,1,1385,2,2,49,2,1,1,1,2,1,3,0,1400
304215,1,1385,3,2,20,5,1,1,1,5,2,0,0,1400
304215,1,1385,3,1,18,5,1,1,1,3,3,0,3,1400
304215,1,1385,3,1,16,5,1,1,1,3,3,0,3,1400
304215,1,1385,3,2,12,5,1,1,1,3,3,0,3,1400
304215,1,1385,3,1,10,5,1,1,1,1,3,0,3,1400
307175,1,1157,1,2,51,3,2,1,1,4,3,0,4,3360
307175,1,1157,3,2,11,5,2,1,1,1,3,0,3,3360
307175,1,1157,6,2,80,4,1,1,1,2,3,0,1,3360
308522,1,1329,1,1,50,2,1,1,1,6,1,1,0,7500
308522,1,1329,2,2,50,2,1,1,1,6,1,3,0,7500
308522,1,1329,3,2,15,1,1,1,1,3,3,0,3,7500
308522,1,1329,3,1,25,5,1,1,1,5,3,0,3,7500
308600,1,1501,1,1,61,2,1,1,1,4,3,0,1,12900
308600,1,1501,2,2,61,2,1,1,3,6,3,0,1,12900
308600,1,1501,3,1,32,1,1,1,1,5,1,3,0,12900
308600,1,1501,4,2,25,1,4,1,1,5,3,0,3,12900
308600,1,1501,5,1,1,5,1,3,1,7,4,0,5,12900
308600,1,1501,3,1,27,5,1,1,1,6,1,3,0,12900
309276,1,1551,1,2,29,2,1,1,1,5,1,3,0,7000
309276,1,1551,2,1,30,2,1,1,1,6,1,3,0,7000
309991,1,1427,1,1,73,2,1,1,1,4,3,0,1,12780
309991,1,1427,2,2,61,2,1,1,3,6,1,3,0,12780
309991,1,1427,3,1,33,5,1,1,1,6,1,3,0,12780
309991,1,1427,3,2,29,5,1,1,1,5,1,3,0,12780
308277,1,1642,1,1,40,2,1,1,1,6,1,2,0,7500
308277,1,1642,2,2,36,2,1,1,1,4,1,3,0,7500
